state,district,biometric_updates,demographic_updates,new_enrolments,total_updates,assi,district_type,stress_type,bio_ratio,demo_ratio,temporal_status,assi_trend,assi_acceleration,future_mbu_demand,mbu_risk_score,age_18_greater,anomaly_score,security_status,Recommended_Action,Priority,Preparedness_Index,District_Playbook
Uttar Pradesh,Sonbhadra,103755.0,72077.0,5034.0,175832.0,34.928883591577275,Maintenance-heavy Zone,Mixed Stress,0.5900803039264753,0.40991969607352474,Emerging Hotspot,7.166096430018459,6.800055247044769,2998,104.71679300754866,13,1,Normal,Maintain Routine Operations,High,49.7,Maintain Routine Operations
Uttar Pradesh,Sultanpur,98465.0,82621.0,11434.0,181086.0,15.83750218646143,Maintenance-heavy Zone,Mixed Stress,0.543747169852998,0.45625283014700196,Emerging Hotspot,0.4283345481049565,6.726563629327179,5465,86.55194944901172,132,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,72.0,PRE-EMPTIVE: Book School Premises for MBU Camps
Uttar Pradesh,Unnao,146390.0,124543.0,19148.0,270933.0,14.149415082515144,Maintenance-heavy Zone,Mixed Stress,0.5403180860212673,0.45968191397873276,Declining / Stable,-29.473936669797396,88.78021065872858,9838,139.20194558178397,367,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,71.1,PRE-EMPTIVE: Book School Premises for MBU Camps
Uttar Pradesh,Varanasi,182411.0,159498.0,23334.0,341909.0,14.652824205022714,Maintenance-heavy Zone,Mixed Stress,0.5335074537376905,0.46649254626230957,Emerging Hotspot,2.3719156923526583,9.469414975618454,9479,138.89412063941032,451,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),Normal,70.4,PRE-EMPTIVE: Book School Premises for MBU Camps
Uttarakhand,Almora,32408.0,15786.0,1367.0,48194.0,35.255303584491585,Maintenance-heavy Zone,Biometric-dominant Stress,0.6724488525542599,0.32755114744574015,Emerging Hotspot,11.248984333187368,16.01638628764374,1228,43.29351280175566,8,1,Normal,Deploy 5+ Iris Scanners,High,53.2,Deploy Iris Scanners (Biometric Failure)
Uttarakhand,Bageshwar,21495.0,6928.0,742.0,28423.0,38.30592991913747,Maintenance-heavy Zone,Biometric-dominant Stress,0.756253738169792,0.24374626183020792,Emerging Hotspot,11.955400477807117,15.816903411862071,675,25.85650269541779,2,1,Normal,Deploy 5+ Iris Scanners,High,52.9,Deploy Iris Scanners (Biometric Failure)
Uttarakhand,Chamoli,28402.0,11790.0,1090.0,40192.0,36.873394495412846,Maintenance-heavy Zone,Biometric-dominant Stress,0.7066580414012739,0.29334195859872614,Emerging Hotspot,9.338584020261125,11.060764136950079,1006,37.09463486238533,7,1,Normal,Deploy 5+ Iris Scanners,High,52.5,Deploy Iris Scanners (Biometric Failure)
Uttarakhand,Champawat,23214.0,12505.0,866.0,35719.0,41.2459584295612,Maintenance-heavy Zone,Mixed Stress,0.6499062123799658,0.3500937876200342,Emerging Hotspot,16.53214782402225,17.752335193133653,769,31.718142032332562,1,1,Normal,Maintain Routine Operations,High,51.2,Maintain Routine Operations
Uttarakhand,Dehradun,129280.0,82622.0,9485.0,211902.0,22.340748550342646,Maintenance-heavy Zone,Mixed Stress,0.6100933450368566,0.38990665496314336,Declining / Stable,-14.88720338404081,49.87815779007931,7797,174.1908164470216,134,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,59.2,PRE-EMPTIVE: Book School Premises for MBU Camps
Uttarakhand,Garhwal,336.0,404.0,56.0,740.0,13.214285714285714,Maintenance-heavy Zone,Mixed Stress,0.4540540540540541,0.5459459459459459,Emerging Hotspot,21.407894736842106,28.975670539190013,52,0.687142857142857,0,1,Normal,Maintain Routine Operations,Normal,88.6,Maintain Routine Operations
Uttarakhand,Hardwar,895.0,1187.0,146.0,2082.0,14.26027397260274,Maintenance-heavy Zone,Mixed Stress,0.4298751200768492,0.5701248799231509,Emerging Hotspot,14.977836879432623,21.816286363180552,118,1.682712328767123,0,1,Normal,Maintain Routine Operations,Normal,86.6,Maintain Routine Operations
Uttarakhand,Haridwar,134636.0,68900.0,5955.0,203536.0,34.179009235936185,Maintenance-heavy Zone,Biometric-dominant Stress,0.6614849461520321,0.33851505384796793,Declining / Stable,-71.93439764936338,188.10519773837692,4688,160.23119529806883,52,-1,Sentinel Alert: Audit Required,IMMEDIATE DISTRICT AUDIT (Suspicious Adult Enrolment),CRITICAL,17.4,URGENT: IMMEDIATE SECURITY AUDIT & KIT DEPLOYMENT
Uttarakhand,Nainital,69361.0,49100.0,3951.0,118461.0,29.982536066818525,Maintenance-heavy Zone,Mixed Stress,0.5855175965085555,0.41448240349144444,Declining / Stable,-20.364987153482083,67.81174703775251,3417,102.4503257403189,76,1,Normal,Maintain Routine Operations,High,54.1,Maintain Routine Operations
Uttarakhand,Pauri Garhwal,43759.0,21130.0,1856.0,64889.0,34.961745689655174,Maintenance-heavy Zone,Biometric-dominant Stress,0.6743669959469247,0.32563300405307527,Emerging Hotspot,9.90816457809154,8.85414391844027,1677,58.63084752155172,14,1,Normal,Deploy 5+ Iris Scanners,High,52.4,Deploy Iris Scanners (Biometric Failure)
Uttarakhand,Pithoragarh,30183.0,14702.0,1220.0,44885.0,36.790983606557376,Maintenance-heavy Zone,Biometric-dominant Stress,0.6724518213211541,0.32754817867884595,Emerging Hotspot,11.165320813771517,11.003170734050066,1065,39.18239754098361,9,1,Normal,Deploy 5+ Iris Scanners,High,52.4,Deploy Iris Scanners (Biometric Failure)
Uttarakhand,Rudraprayag,24178.0,7834.0,956.0,32012.0,33.48535564853557,Maintenance-heavy Zone,Biometric-dominant Stress,0.7552792702736474,0.24472072972635261,Emerging Hotspot,8.115827374613318,9.474633665647467,874,29.266200836820083,0,1,Normal,Deploy 5+ Iris Scanners,High,56.5,Deploy Iris Scanners (Biometric Failure)
Uttarakhand,Tehri Garhwal,57281.0,25866.0,2781.0,83147.0,29.89823804386911,Maintenance-heavy Zone,Biometric-dominant Stress,0.6889124081446113,0.31108759185538865,Emerging Hotspot,7.016522538329781,8.687714904079288,2444,73.0712937792161,13,1,Normal,Deploy 5+ Iris Scanners,High,56.2,Deploy Iris Scanners (Biometric Failure)
Uttarakhand,Udham Singh Nagar,144867.0,134862.0,6095.0,279729.0,45.894831829368336,Maintenance-heavy Zone,Mixed Stress,0.5178833799856289,0.48211662001437106,Emerging Hotspot,16.295451575430096,16.97057084324384,5092,233.69648367514355,18,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,40.6,PRE-EMPTIVE: Book School Premises for MBU Camps
Uttarakhand,Uttarkashi,24468.0,10021.0,1132.0,34489.0,30.46731448763251,Maintenance-heavy Zone,Biometric-dominant Stress,0.7094435907100815,0.29055640928991855,Emerging Hotspot,6.087534161322618,9.361429436927933,978,29.797033568904595,5,1,Normal,Deploy 5+ Iris Scanners,High,59.0,Deploy Iris Scanners (Biometric Failure)
West Bengal,24 Paraganas North,0.0,0.0,6147.0,0.0,0.0,Growth Zone,,,,Declining / Stable,0.0,,3177,0.0,512,1,Normal,Flag as Resource Donor (Relocate Surplus Kits),Normal,87.6,Maintain Routine Operations
West Bengal,24 Paraganas South,0.0,0.0,490.0,0.0,0.0,Growth Zone,,,,Declining / Stable,,,364,0.0,22,1,Normal,Flag as Resource Donor (Relocate Surplus Kits),Normal,95.0,Maintain Routine Operations
West Bengal,Alipurduar,7625.0,10834.0,3673.0,18459.0,5.025592158998094,Maintenance-heavy Zone,Mixed Stress,0.41307763150766563,0.5869223684923344,Early-warning District,0.7032551426047452,3.9117562623856594,1521,7.643925673836102,438,1,Normal,Maintain Routine Operations,Normal,87.9,Maintain Routine Operations
West Bengal,Bankura,108049.0,145827.0,11355.0,253876.0,22.358080140907088,Maintenance-heavy Zone,Mixed Stress,0.42559753580488113,0.5744024641951189,Early-warning District,2.8630575785869907,2.5240431561657117,9083,203.0784419198591,150,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,58.5,PRE-EMPTIVE: Book School Premises for MBU Camps
West Bengal,Barddhaman,181126.0,170401.0,15836.0,351527.0,22.197966658247033,Maintenance-heavy Zone,Mixed Stress,0.5152548737365835,0.4847451262634165,Early-warning District,4.61741354369532,4.2659567786060535,12816,284.489140692094,14,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,57.7,PRE-EMPTIVE: Book School Premises for MBU Camps
West Bengal,Bardhaman,14175.0,23249.0,1776.0,37424.0,21.07207207207207,Maintenance-heavy Zone,Mixed Stress,0.37876763574176997,0.62123236425823,Emerging Hotspot,8.014333513137425,7.168535672913439,1345,28.341936936936936,3,1,Normal,Maintain Routine Operations,Normal,70.7,Maintain Routine Operations
West Bengal,Birbhum,110194.0,151363.0,15509.0,261557.0,16.864852666193823,Maintenance-heavy Zone,Mixed Stress,0.42130013725497695,0.578699862745023,Declining / Stable,-6.8791663326375625,21.66049181938318,13361,225.33129647301564,107,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,66.6,PRE-EMPTIVE: Book School Premises for MBU Camps
West Bengal,Burdwan,5.0,0.0,2.0,5.0,2.5,Maintenance-heavy Zone,Biometric-dominant Stress,1.0,0.0,Declining / Stable,,,2,0.005,0,1,Normal,Maintain Routine Operations,Normal,96.4,Deploy Iris Scanners (Biometric Failure)
West Bengal,Cooch Behar,45164.0,122859.0,10728.0,168023.0,15.662099179716629,Maintenance-heavy Zone,Demographic-dominant Stress,0.26879653380787155,0.7312034661921285,Emerging Hotspot,2.2526871651735467,5.847272299410017,7262,113.73816424310216,246,1,Normal,"Pre-position Biometric Kits (MBU Wave Incoming), Activate Mobile Document Centers",Normal,70.6,Setup Document Update Camp (Panchayat Level)
West Bengal,Coochbehar,0.0,0.0,4410.0,0.0,0.0,Growth Zone,,,,Declining / Stable,0.0,0.0,2140,0.0,183,1,Normal,Flag as Resource Donor (Relocate Surplus Kits),Normal,89.7,Maintain Routine Operations
West Bengal,Dakshin Dinajpur,44659.0,84278.0,6526.0,128937.0,19.757431811216673,Maintenance-heavy Zone,Demographic-dominant Stress,0.34636295244964593,0.653637047550354,Declining / Stable,-0.7328239123531279,12.001789493785788,5358,105.86031964449893,99,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,65.6,Setup Document Update Camp (Panchayat Level)
West Bengal,Darjeeling,40102.0,53637.0,7319.0,93739.0,12.807623992348681,Maintenance-heavy Zone,Mixed Stress,0.4278048624371926,0.5721951375628074,Early-warning District,2.6315675206252718,4.179554256627593,3967,50.80784437764722,773,1,Normal,Maintain Routine Operations,Normal,78.1,Maintain Routine Operations
West Bengal,Darjiling,2586.0,8271.0,726.0,10857.0,14.954545454545455,Maintenance-heavy Zone,Demographic-dominant Stress,0.23818734457032328,0.7618126554296767,Emerging Hotspot,10.672295409181636,9.96582167388052,535,8.000681818181818,2,1,Normal,Activate Mobile Document Centers,Normal,83.7,Setup Document Update Camp (Panchayat Level)
West Bengal,Dinajpur Dakshin,0.0,0.0,997.0,0.0,0.0,Growth Zone,,,,Declining / Stable,,,707,0.0,34,1,Normal,Flag as Resource Donor (Relocate Surplus Kits),Normal,93.8,Maintain Routine Operations
West Bengal,Dinajpur Uttar,0.0,0.0,11671.0,0.0,0.0,Growth Zone,,,,Declining / Stable,0.0,0.0,6478,0.0,334,1,Normal,Flag as Resource Donor (Relocate Surplus Kits),Normal,82.6,PRE-EMPTIVE: Book School Premises for MBU Camps
West Bengal,East Midnapore,26704.0,25251.0,2118.0,51955.0,24.53021718602455,Maintenance-heavy Zone,Mixed Stress,0.5139832547396785,0.48601674526032146,Emerging Hotspot,10.781322964669739,8.144264234716523,1796,44.05627006610009,4,1,Normal,Maintain Routine Operations,High,64.6,Maintain Routine Operations
West Bengal,East Midnapur,13.0,20.0,1.0,33.0,33.0,Maintenance-heavy Zone,Mixed Stress,0.3939393939393939,0.6060606060606061,Declining / Stable,,,1,0.033,0,1,Normal,Maintain Routine Operations,High,62.8,Maintain Routine Operations
West Bengal,Haora,27755.0,39895.0,2862.0,67650.0,23.637316561844862,Maintenance-heavy Zone,Mixed Stress,0.41027346637102735,0.5897265336289726,Emerging Hotspot,9.70494981471938,6.059498144456878,1943,45.92730607966457,2,1,Normal,Maintain Routine Operations,High,65.6,Maintain Routine Operations
West Bengal,Hawrah,13.0,32.0,6.0,45.0,7.5,Maintenance-heavy Zone,Demographic-dominant Stress,0.28888888888888886,0.7111111111111111,Declining / Stable,-8.8,,3,0.0225,0,1,Normal,Maintain Routine Operations,Normal,94.2,Setup Document Update Camp (Panchayat Level)
West Bengal,Hooghiy,7.0,32.0,1.0,39.0,39.0,Maintenance-heavy Zone,Demographic-dominant Stress,0.1794871794871795,0.8205128205128205,Declining / Stable,,,1,0.039,0,1,Normal,Maintain Routine Operations,High,57.7,Setup Document Update Camp (Panchayat Level)
West Bengal,Hooghly,160862.0,182177.0,15371.0,343039.0,22.31728579793117,Maintenance-heavy Zone,Mixed Stress,0.4689321039298739,0.5310678960701262,Declining / Stable,-20.561388426311407,50.22626890827746,11163,249.12786136230565,342,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,58.1,PRE-EMPTIVE: Book School Premises for MBU Camps
West Bengal,Howrah,99386.0,107843.0,11414.0,207229.0,18.155685999649553,Maintenance-heavy Zone,Mixed Stress,0.4795950373741127,0.5204049626258873,Declining / Stable,-8.732825484764543,25.78472190186165,8141,147.80543972314703,146,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,66.3,PRE-EMPTIVE: Book School Premises for MBU Camps
West Bengal,Hugli,439.0,1264.0,194.0,1703.0,8.778350515463918,Maintenance-heavy Zone,Demographic-dominant Stress,0.25778038755137994,0.7422196124486201,Early-warning District,2.6579872555482305,4.63898063545054,148,1.29919587628866,0,1,Normal,Maintain Routine Operations,Normal,90.9,Setup Document Update Camp (Panchayat Level)
West Bengal,Jalpaiguri,80643.0,187511.0,10654.0,268154.0,25.169326074713723,Maintenance-heavy Zone,Demographic-dominant Stress,0.3007339066357392,0.6992660933642608,Declining / Stable,-0.6967400459370227,12.985489031716973,5674,142.81075614792564,538,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,56.6,Setup Document Update Camp (Panchayat Level)
West Bengal,Jhargram,4006.0,7258.0,962.0,11264.0,11.70893970893971,Maintenance-heavy Zone,Mixed Stress,0.3556463068181818,0.6443536931818182,Early-warning District,1.289243887404972,2.201597861351296,741,8.676324324324325,50,1,Normal,Maintain Routine Operations,Normal,86.6,Maintain Routine Operations
West Bengal,Kalimpong,723.0,2381.0,513.0,3104.0,6.050682261208577,Maintenance-heavy Zone,Demographic-dominant Stress,0.23292525773195877,0.7670747422680413,Emerging Hotspot,1.9093465674110839,6.3501155953843735,176,1.0649200779727095,153,1,Normal,Activate Mobile Document Centers,Normal,92.6,Setup Document Update Camp (Panchayat Level)
West Bengal,Koch Bihar,13201.0,71087.0,3348.0,84288.0,25.17562724014337,Maintenance-heavy Zone,Demographic-dominant Stress,0.1566177866362946,0.8433822133637054,Emerging Hotspot,7.28748295098099,5.199565314594102,2227,56.06612186379929,10,1,Normal,Activate Mobile Document Centers,High,62.6,Setup Document Update Camp (Panchayat Level)
West Bengal,Kolkata,91012.0,106499.0,10362.0,197511.0,19.061088592935725,Maintenance-heavy Zone,Mixed Stress,0.4607945886558217,0.5392054113441783,Declining / Stable,-24.006362324544142,65.7329180117821,5028,95.83915344528083,723,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,67.2,PRE-EMPTIVE: Book School Premises for MBU Camps
West Bengal,Malda,95359.0,196468.0,15830.0,291827.0,18.43506001263424,Maintenance-heavy Zone,Demographic-dominant Stress,0.3267655151853667,0.6732344848146333,Declining / Stable,-2.721744115387703,64.14505935014571,11789,217.33092248894505,84,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,64.1,Setup Document Update Camp (Panchayat Level)
West Bengal,Maldah,14176.0,22566.0,1756.0,36742.0,20.92369020501139,Maintenance-heavy Zone,Mixed Stress,0.38582548582004245,0.6141745141799575,Emerging Hotspot,7.297385703780712,5.296383208581851,1190,24.899191343963555,0,1,Normal,Maintain Routine Operations,Normal,71.5,Maintain Routine Operations
West Bengal,Medinipur,75.0,178.0,29.0,253.0,8.724137931034482,Maintenance-heavy Zone,Demographic-dominant Stress,0.2964426877470356,0.7035573122529645,Emerging Hotspot,4.37962962962963,7.228180412675745,26,0.22682758620689655,0,1,Normal,Activate Mobile Document Centers,Normal,92.4,Setup Document Update Camp (Panchayat Level)
West Bengal,Medinipur West,0.0,0.0,645.0,0.0,0.0,Growth Zone,,,,Declining / Stable,0.0,,325,0.0,20,1,Normal,Flag as Resource Donor (Relocate Surplus Kits),Normal,95.2,Maintain Routine Operations
West Bengal,Murshidabad,219079.0,371953.0,35911.0,591032.0,16.45824399209156,Maintenance-heavy Zone,Mixed Stress,0.37067197715182937,0.6293280228481707,Early-warning District,3.455851512226357,4.590958444262121,31442,517.4801075993428,86,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,66.3,PRE-EMPTIVE: Book School Premises for MBU Camps
West Bengal,Nadia,127801.0,192343.0,17716.0,320144.0,18.070896364867917,Maintenance-heavy Zone,Mixed Stress,0.39919848568144334,0.6008015143185567,Declining / Stable,-4.712204709506077,14.733515161959046,13249,239.42130593813502,843,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,64.8,PRE-EMPTIVE: Book School Premises for MBU Camps
West Bengal,North 24 Parganas,223910.0,290477.0,28606.0,514387.0,17.981787037684402,Maintenance-heavy Zone,Mixed Stress,0.4352948266577499,0.5647051733422501,Declining / Stable,-15.98309726496218,28.887915834884097,21517,386.9141116898553,1348,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,64.3,PRE-EMPTIVE: Book School Premises for MBU Camps
West Bengal,North Dinajpur,1195.0,4901.0,342.0,6096.0,17.82456140350877,Maintenance-heavy Zone,Demographic-dominant Stress,0.19603018372703412,0.8039698162729659,Emerging Hotspot,1.3119520264681548,5.520039323671185,263,4.687859649122807,0,1,Normal,Activate Mobile Document Centers,Normal,80.8,Setup Document Update Camp (Panchayat Level)
West Bengal,North Twenty Four Parganas,14653.0,19735.0,1627.0,34388.0,21.135832821143207,Maintenance-heavy Zone,Mixed Stress,0.4261079446318483,0.5738920553681517,Emerging Hotspot,9.976449275362318,10.39058775407265,1226,25.91253103872157,2,1,Normal,Maintain Routine Operations,Normal,70.9,Maintain Routine Operations
West Bengal,Paschim Bardhaman,10105.0,16681.0,1276.0,26786.0,20.99216300940439,Maintenance-heavy Zone,Mixed Stress,0.3772493093407004,0.6227506906592997,Early-warning District,4.595189420189421,3.341747285037491,865,18.1582210031348,93,1,Normal,Maintain Routine Operations,Normal,72.7,Maintain Routine Operations
West Bengal,Paschim Medinipur,148750.0,214180.0,18085.0,362930.0,20.06801216477744,Maintenance-heavy Zone,Mixed Stress,0.40985865042845726,0.5901413495715427,Early-warning District,2.847045004673355,4.167542559041413,14240,285.76849322643073,150,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,60.7,PRE-EMPTIVE: Book School Premises for MBU Camps
West Bengal,Purba Bardhaman,12845.0,24451.0,3041.0,37296.0,12.264386714896416,Maintenance-heavy Zone,Demographic-dominant Stress,0.3444069069069069,0.6555930930930931,Declining / Stable,-3.989250103863731,12.650952097890135,2523,30.943047681683655,128,1,Normal,Maintain Routine Operations,Normal,81.0,Setup Document Update Camp (Panchayat Level)
West Bengal,Purba Medinipur,131356.0,103429.0,14322.0,234785.0,16.393310990085183,Maintenance-heavy Zone,Mixed Stress,0.559473560917435,0.4405264390825649,Early-warning District,3.5796253308274686,1.9860851721630208,12954,212.35895056556345,58,1,Normal,Pre-position Biometric Kits (MBU Wave Incoming),High,67.1,PRE-EMPTIVE: Book School Premises for MBU Camps
West Bengal,Purulia,3875.0,7309.0,783.0,11184.0,14.28352490421456,Maintenance-heavy Zone,Demographic-dominant Stress,0.34647711015736765,0.6535228898426323,Early-warning District,4.762623192410426,3.356987100939473,539,7.698819923371648,1,1,Normal,Maintain Routine Operations,Normal,84.3,Setup Document Update Camp (Panchayat Level)
